id,Category,Ambiguity,Cas_No,CAS,Chemical_Formula,Molar_Mass,Chemical_Name,IUPAC_name,Alt_Chem_Name,Acronym,Alt_Acronym,INCHIKEY,DTXSID,DTXCID,SMILES,SMILES_CAN,INCHI_STRING,Note
chem0123,Pyrrolidine,NA,120-94-5,120945,C5H11N,85.15,N-Methylpyrrolidine,1-Methylpyrrolidine,NA,NA,NA,AVFZOVWCLRSYKC-UHFFFAOYSA-N,DTXSID8042210,DTXCID6022210,CN1CCCC1,CN1CCCC1,"InChI=1S/C5H11N/c1-6-4-2-3-5-6/h2-5H2,1H3",NA
chem0124,Aldehyde,NA,123-38-6,123386,C3H6O,58.08,Propanal,Propanal,Propionaldehyde,NA,NA,NBBJYMSMWIIQGU-UHFFFAOYSA-N,DTXSID2021658,DTXCID001658,CCC=O,CCC=O,"InChI=1S/C3H6O/c1-2-3-4/h3H,2H2,1H3",NA
chem0125,Alcohol,NA,123-51-3,123513,C5H12O,88.15,Isopentyl alcohol,3-Methylbutan-1-ol,Isopentanol,NA,NA,PHTQWCKDNZKARW-UHFFFAOYSA-N,DTXSID3025469,DTXCID705469,CC(C)CCO,OCCC(C)C,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",NA
chem0126,Aldehyde,NA,123-72-8,123728,C4H8O,72.107,Butanal,Butanal,Butyraldehyde,NA,NA,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,DTXSID8021513,DTXCID601513,CCCC=O,CCCC=O,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",NA
chem0127,Pyrrolidine,NA,123-75-1,123751,C4H9N,71.123,Pyrrolidine,Pyrrolidine,NA,NA,NA,RWRDLPDLKQPQOW-UHFFFAOYSA-N,DTXSID3059559,DTXCID6033796,C1CCNC1,C1CCCN1,"InChI=1S/C4H9N/c1-2-4-5-3-1/h5H,1-4H2",NA
chem0128,Acetate,NA,123-86-4,123864,C6H12O2,116.16,Butyl acetate,Butyl acetate,NA,NA,NA,DKPFZGUDAPQIHT-UHFFFAOYSA-N,DTXSID3021982,DTXCID101982,CCCCOC(C)=O,CCCCOC(=O)C,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",NA
chem0129,Dioxane,NA,123-91-1,123911,C4H8O2,88.106,Dioxane,"1,4-Dioxane",NA,NA,NA,RYHBNJHYFVUHQT-UHFFFAOYSA-N,DTXSID4020533,DTXCID00533,C1COCCO1,O1CCOCC1,InChI=1S/C4H8O2/c1-2-6-4-3-5-1/h1-4H2,NA
chem0130,Acetate,NA,123-92-2,123922,C7H14O2,130.187,Isopentyl acetate,3-Methylbutyl acetate,NA,NA,NA,MLFHJEHSLIIPHL-UHFFFAOYSA-N,DTXSID9025453,DTXCID005453,CC(C)CCOC(C)=O,CC(CCOC(=O)C)C,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",NA
chem0131,Alkene,NA,124-11-8,124118,C9H18,126.243,1-Nonene,Non-1-ene,Nonene,NA,NA,JRZJOMJEPLMPRA-UHFFFAOYSA-N,DTXSID2059562,DTXCID3033806,CCCCCCCC=C,CCCCCCCC=C,"InChI=1S/C9H18/c1-3-5-7-9-8-6-4-2/h3H,1,4-9H2,2H3",NA
chem0132,Aldehyde,NA,124-13-0,124130,C8H16O,128.215,Octanal,Octanal,NA,NA,NA,NUJGJRNETVAIRJ-UHFFFAOYSA-N,DTXSID3021643,DTXCID701643,CCCCCCCC=O,CCCCCCCC=O,"InChI=1S/C8H16O/c1-2-3-4-5-6-7-8-9/h8H,2-7H2,1H3",NA
chem0133,Inorganic,Inorganic,124-38-9,124389,CO2,44.009,Carbon dioxide,Carbon dioxide,Methanedione,NA,NA,CURLTUGMZLYLDI-UHFFFAOYSA-N,DTXSID4027028,DTXCID507028,O=C=O,O=C=O,InChI=1S/CO2/c2-1-3,NA
chem0134,Amine,NA,124-40-3,124403,C2H7N,45.085,Dimethylamine,N-Methylmethanamine,Dimethyl amine,NA,NA,ROSDSFDQCJNGOL-UHFFFAOYSA-N,DTXSID5024057,DTXCID704057,CNC,CNC,"InChI=1S/C2H7N/c1-3-2/h3H,1-2H3",NA
chem0135,Haloalkane,NA,124-48-1,124481,CHBr2Cl,208.28,Dibromo(chloro)methane,Dibromo(chloro)methane,Dibromochloromethane,NA,NA,GATVIKZLVQHOMN-UHFFFAOYSA-N,DTXSID1020300,DTXCID30300,ClC(Br)Br,ClC(Br)Br,InChI=1S/CHBr2Cl/c2-1(3)4/h1H,NA
chem0136,Organophosphate,NA,126-72-7,126727,C9H15Br6O4P,697.613,"Tris(2,3-dibromopropyl) phosphate","Tris(2,3-dibromopropyl) phosphate",NA,TRIS,NA,PQYJRMFWJJONBO-UHFFFAOYSA-N,DTXSID5021413,DTXCID401413,BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr,BrCC(COP(=O)(OCC(CBr)Br)OCC(CBr)Br)Br,"InChI=1/C9H15Br6O4P/c10-1-7(13)4-17-20(16,18-5-8(14)2-11)19-6-9(15)3-12/h7-9H,1-6H2",NA
chem0137,Organophosphate,NA,126-73-8,126738,C12H27O4P,266.318,Tributyl phosphate,Tributyl phosphate,NA,TBP,TnBP,STCOOQWBFONSKY-UHFFFAOYSA-N,DTXSID3021986,DTXCID701986,CCCCOP(=O)(OCCCC)OCCCC,CCCCOP(=O)(OCCCC)OCCCC,"InChI=1S/C12H27O4P/c1-4-7-10-14-17(13,15-11-8-5-2)16-12-9-6-3/h4-12H2,1-3H3",NA
chem0138,Haloalkane,NA,127-18-4,127184,C2Cl4,165.82,Tetrachloroethene,Tetrachloroethene,Tetrachloroethylene,NA,NA,CYTYCFOTNPOANT-UHFFFAOYSA-N,DTXSID2021319,DTXCID601319,ClC(Cl)=C(Cl)Cl,ClC(=C(Cl)Cl)Cl,InChI=1S/C2Cl4/c3-1(4)2(5)6,NA
chem0139,Amide,NA,127-19-5,127195,C4H9NO,87.122,"N,N-Dimethylacetamide","N,N-Dimethylacetamide",Dimethyl Acetamide,NA,NA,FXHOOIRPVKKKFG-UHFFFAOYSA-N,DTXSID5020499,DTXCID90499,CN(C)C(C)=O,CC(=O)N(C)C,InChI=1S/C4H9NO/c1-4(6)5(2)3/h1-3H3,NA
chem0140,PAH,NA,129-00-0,129000,C16H10,202.256,Pyrene,Pyrene,NA,NA,NA,BBEAQIROQSPTKN-UHFFFAOYSA-N,DTXSID3024289,DTXCID804289,C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1,c1cc2ccc3c4c2c(c1)ccc4ccc3,InChI=1S/C16H10/c1-3-11-7-9-13-5-2-6-14-10-8-12(4-1)15(11)16(13)14/h1-10H,NA
chem0141,Phthalate,NA,131-11-3,131113,C10H10O4,194.186,Dimethyl phthalate,"Dimethyl benzene-1,2-dicarboxylate",NA,DMP,NA,NIQCNGHVCWTJSM-UHFFFAOYSA-N,DTXSID3022455,DTXCID502455,COC(=O)C1=C(C=CC=C1)C(=O)OC,COC(=O)c1ccccc1C(=O)OC,"InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3",NA
chem0142,Acetate,NA,141-78-6,141786,C4H8O2,88.106,Ethyl acetate,Ethyl acetate,Acidic acid ethyl ester,NA,NA,XEKOWRVHYACXOJ-UHFFFAOYSA-N,DTXSID1022001,DTXCID602001,CCOC(C)=O,CCOC(=O)C,"InChI=1S/C4H8O2/c1-3-6-4(2)5/h3H2,1-2H3",NA
chem0143,Cyclic,NA,142-68-7,142687,C5H10O,86.134,Tetrahydropyran,Oxane,NA,NA,NA,DHXVGJBLRPWPCS-UHFFFAOYSA-N,DTXSID3059719,DTXCID3034612,C1CCOCC1,C1CCCOC1,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,NA
chem0144,Alkane,NA,142-82-5,142825,C7H16,100.205,Heptane,Heptane,NA,NA,NA,IMNFDUFMRHMDMM-UHFFFAOYSA-N,DTXSID6024127,DTXCID004127,CCCCCCC,CCCCCCC,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",NA
chem0145,Amine,NA,142-84-7,142847,C6H15N,101.193,Dipropylamine,N-Propylpropan-1-amine,dipropyl amine,NA,NA,WEHWNAOGRSTTBQ-UHFFFAOYSA-N,DTXSID2025185,DTXCID105185,CCCNCCC,CCCNCCC,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",NA
chem0146,Acetate,NA,142-92-7,142927,C8H16O2,144.214,Hexyl acetate,Hexyl acetate,NA,NA,NA,AOGQPLXWSUTHQB-UHFFFAOYSA-N,DTXSID6022006,DTXCID602006,CCCCCCOC(C)=O,CCCCCCOC(=O)C,"InChI=1S/C8H16O2/c1-3-4-5-6-7-10-8(2)9/h3-7H2,1-2H3",NA
chem0147,Ether,NA,142-96-1,142961,C8H18O,130.231,Butyl ether,1-Butoxybutane,Dibutyl ether,NA,NA,DURPTKYDGMDSBL-UHFFFAOYSA-N,DTXSID1022007,DTXCID002007,CCCCOCCCC,CCCCOCCCC,"InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",NA
chem0148,Haloalkene,NA,156-59-2,156592,C2H2Cl2,96.94,"cis-1,2-Dichloroethylene","(Z)-1,2-Dichloroethylene","cis-1,2-Dichloroethene",NA,NA,KFUSEUYYWQURPO-UPHRSURJSA-N,DTXSID2024030,DTXCID304030,Cl/C=C\Cl,Cl/C=C\Cl,InChI=1S/C2H2Cl2/c3-1-2-4/h1-2H/b2-1-,NA
chem0149,PAH,NA,191-24-2,191242,C22H12,276.338,"Benzo[g,h,i]perylene",Benzo[ghi]perylene,NA,NA,NA,GYFAGKUZYNFMBN-UHFFFAOYSA-N,DTXSID5023908,DTXCID303908,C1=CC2=C3C(=C1)C1=C4C(C=CC5=C4C3=C(C=C2)C=C5)=CC=C1,c1cc2ccc3c4c2c(c1)c1cccc2c1c4c(cc3)cc2,InChI=1S/C22H12/c1-3-13-7-9-15-11-12-16-10-8-14-4-2-6-18-17(5-1)19(13)21(15)22(16)20(14)18/h1-12H,NA
chem0150,PAH,NA,193-39-5,193395,C22H12,276.338,"Indeno[1,2,3-cd]pyrene","Indeno[1,2,3-cd]pyrene",NA,NA,NA,SXQBHARYMNFBPS-UHFFFAOYSA-N,DTXSID8024153,DTXCID304153,C1=CC2=C(C=C1)C1=C3C2=CC2=C4C(C=CC(C=C1)=C34)=CC=C2,c1ccc2c(c1)c1cc3cccc4c3c3c1c2ccc3cc4,InChI=1S/C22H12/c1-2-7-17-16(6-1)18-11-10-14-9-8-13-4-3-5-15-12-19(17)22(18)21(14)20(13)15/h1-12H,NA
chem0151,PAH,NA,198-55-0,198550,C20H12,252.316,Perylene,Perylene,NA,NA,NA,CSHWQDPOILHKBI-UHFFFAOYSA-N,DTXSID4047753,DTXCID9027736,C1=CC2=C3C(=C1)C1=CC=CC4=C1C(=CC=C4)C3=CC=C2,c1cc2cccc3c2c(c1)c1cccc2c1c3ccc2,InChI=1S/C20H12/c1-5-13-6-2-11-17-18-12-4-8-14-7-3-10-16(20(14)18)15(9-1)19(13)17/h1-12H,NA
chem0152,PAH,NA,205-99-2,205992,C20H12,252.316,Benzo[b]fluoranthene,Benzo[e]acephenanthrylene,NA,NA,NA,FTOVXSOBNPWTSH-UHFFFAOYSA-N,DTXSID0023907,DTXCID903907,C1=CC=C2C(=C1)C1=CC=CC3=C4C=CC=CC4=CC2=C13,c1ccc2c(c1)c1cc3ccccc3c3c1c2ccc3,InChI=1S/C20H12/c1-2-7-14-13(6-1)12-19-16-9-4-3-8-15(16)18-11-5-10-17(14)20(18)19/h1-12H,NA
chem0153,PAH,NA,206-44-0,206440,C16H10,202.256,Fluoranthene,Fluoranthene,NA,NA,NA,GVEPBJHOBDJJJI-UHFFFAOYSA-N,DTXSID3024104,DTXCID204104,C1=CC2=C(C=C1)C1=C3C2=CC=CC3=CC=C1,c1ccc2c(c1)c1cccc3c1c2ccc3,InChI=1S/C16H10/c1-2-8-13-12(7-1)14-9-3-5-11-6-4-10-15(13)16(11)14/h1-10H,NA
chem0154,PAH,NA,207-08-9,207089,C20H12,252.316,Benzo[k]fluoranthene,Benzo[k]fluoranthene,NA,NA,NA,HAXBIWFMXWRORI-UHFFFAOYSA-N,DTXSID0023909,DTXCID703909,C1=CC2=CC3=C(C=C2C=C1)C1=C2C3=CC=CC2=CC=C1,c1ccc2c(c1)cc1c(c2)c2c3c1cccc3ccc2,InChI=1S/C20H12/c1-2-6-15-12-19-17-10-4-8-13-7-3-9-16(20(13)17)18(19)11-14(15)5-1/h1-12H,NA
chem0155,PAH,NA,208-96-8,208968,C12H8,152.196,Acenaphthylene,Acenaphthylene,NA,NA,NA,HXGDTGSAIMULJN-UHFFFAOYSA-N,DTXSID3023845,DTXCID103845,C1=CC2=C3C1=CC=CC3=CC=C2,c1cc2cccc3c2c(c1)C=C3,InChI=1S/C12H8/c1-3-9-4-2-6-11-8-7-10(5-1)12(9)11/h1-8H,NA
chem0156,PAH,NA,218-01-9,218019,C18H12,228.294,Chrysene,Chrysene,NA,NA,NA,WDECIBYCCFPHNR-UHFFFAOYSA-N,DTXSID0022432,DTXCID702432,C1=CC2=C(C=C1)C1=C(C=C2)C2=C(C=CC=C2)C=C1,c1ccc2c(c1)c1ccc3c(c1cc2)cccc3,InChI=1S/C18H12/c1-3-7-15-13(5-1)9-11-18-16-8-4-2-6-14(16)10-12-17(15)18/h1-12H,NA
chem0157,PAH,NA,313-72-4,313724,C10F8,272.097,Octafluoronaphthalene,Octafluoronaphthalene,NA,NA,NA,JDCMOHAFGDQQJX-UHFFFAOYSA-N,DTXSID60185221,DTXCID70107712,FC1=C(F)C2=C(C(F)=C1F)C(F)=C(F)C(F)=C2F,Fc1c(F)c(F)c(c2c1c(F)c(c(c2F)F)F)F,InChI=1S/C10F8/c11-3-1-2(5(13)9(17)7(3)15)6(14)10(18)8(16)4(1)12,NA
chem0158,HCH,NA,319-84-6,319846,C6H6Cl6,290.81,alpha-Hexachlorocyclohexane,"(1R,2R,3R,4R,5S,6S)-1,2,3,4,5,6-Hexachlorocyclohexane",?-Hexachlorocyclohexane,?-HCH,a-HCH,JLYXXMFPNIAWKQ-SHFUYGGZSA-N,DTXSID2020684,DTXCID00196533,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,Cl[C@@H]1[C@H](Cl)[C@@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,"InChI=1/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4-,5+,6+/s2",NA
chem0159,HCH,NA,319-85-7,319857,C6H6Cl6,290.81,beta-Hexachlorocyclohexane,"(1r,2r,3r,4r,5r,6r)-1,2,3,4,5,6-Hexachlorocyclohexane",?-Hexachlorocyclohexane,?-HCH,B-HCH,JLYXXMFPNIAWKQ-CDRYSYESSA-N,DTXSID7020685,DTXCID20196535,Cl[C@@H]1[C@@H](Cl)[C@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,Cl[C@@H]1[C@@H](Cl)[C@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,"InChI=1/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3+,4+,5-,6-",NA
chem0160,HCH,NA,319-86-8,319868,C6H6Cl6,290.81,delta-Hexachlorocyclohexane,"(1R,2S,3r,4R,5S,6s)-1,2,3,4,5,6-Hexachlorocyclohexane",?-Hexachlorocyclohexane,?-HCH,d-HCH,JLYXXMFPNIAWKQ-GPIVLXJGSA-N,DTXSID5024134,DTXCID60196534,Cl[C@@H]1[C@H](Cl)[C@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,Cl[C@@H]1[C@H](Cl)[C@H](Cl)[C@H]([C@@H]([C@H]1Cl)Cl)Cl,"InChI=1/C6H6Cl6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6H/t1-,2-,3-,4+,5-,6-",NA
chem0161,Haloarene,NA,319-88-0,319880,C6Cl3F3,235.41,"1,3,5-Trichloro-2,4,6-trifluorobenzene","1,3,5-Trichloro-2,4,6-trifluorobenzene",NA,TCTFB,NA,QPXZZPSKCVNHFW-UHFFFAOYSA-N,DTXSID30185758,DTXCID70108249,FC1=C(Cl)C(F)=C(Cl)C(F)=C1Cl,Fc1c(Cl)c(F)c(c(c1Cl)F)Cl,InChI=1S/C6Cl3F3/c7-1-4(10)2(8)6(12)3(9)5(1)11,NA
chem0162,Haloarene,NA,434-90-2,434902,C12F10,334.116,Decafluorobiphenyl,"2,2',3,3',4,4',5,5',6,6'-Decafluoro-1,1'-biphenyl",NA,NA,NA,ONUFSRWQCKNVSL-UHFFFAOYSA-N,DTXSID7075341,DTXCID4040264,FC1=C(F)C(F)=C(C(F)=C1F)C1=C(F)C(F)=C(F)C(F)=C1F,Fc1c(c2c(F)c(F)c(c(c2F)F)F)c(F)c(c(c1F)F)F,InChI=1S/C12F10/c13-3-1(4(14)8(18)11(21)7(3)17)2-5(15)9(19)12(22)10(20)6(2)16,NA
chem0163,Haloalkane,NA,540-54-5,540545,C3H7Cl,78.54,Chloropropane,1-Chloropropane,NA,NA,NA,SNMVRZFUUCLYTO-UHFFFAOYSA-N,DTXSID3051462,DTXCID708459,CCCCl,CCCCl,"InChI=1S/C3H7Cl/c1-2-3-4/h2-3H2,1H3",NA
chem0164,Ketone,NA,563-80-4,563804,C5H10O,86.134,3-Methyl-2-butanone,3-Methylbutan-2-one,NA,NA,NA,SYBYTAAJFKOIEJ-UHFFFAOYSA-N,DTXSID0022062,DTXCID802062,CC(C)C(C)=O,CC(=O)C(C)C,"InChI=1S/C5H10O/c1-4(2)5(3)6/h4H,1-3H3",NA
chem0165,Ketone,NA,591-78-6,591786,C6H12O,100.161,2-Hexanone,Hexan-2-one,NA,NA,NA,QQZOPKMRPOGIEB-UHFFFAOYSA-N,DTXSID0022068,DTXCID202068,CCCCC(C)=O,CCCCC(=O)C,"InChI=1S/C6H12O/c1-3-4-5-6(2)7/h3-5H2,1-2H3",NA
chem0166,Alkene,NA,592-41-6,592416,C6H12,84.162,1-Hexene,Hex-1-ene,Hexene,NA,NA,LIKMAJRDDDTEIG-UHFFFAOYSA-N,DTXSID4025402,DTXCID105402,CCCCC=C,CCCCC=C,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",NA
chem0167,Alkane,NA,593-45-3,593453,C18H38,254.502,Octadecane,Octadecane,NA,NA,NA,RZJRJXONCZWCBN-UHFFFAOYSA-N,DTXSID9047172,DTXCID7027172,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,"InChI=1S/C18H38/c1-3-5-7-9-11-13-15-17-18-16-14-12-10-8-6-4-2/h3-18H2,1-2H3",NA
chem0168,Organometal,NA,594-27-4,594274,C4H12Sn,178.85,Tetramethyltin,Tetramethylstannane,NA,NA,NA,VXKWYPOMXBVZSJ-UHFFFAOYSA-N,DTXSID4052261,DTXCID4030833,C[Sn](C)(C)C,C[Sn](C)(C)C,InChI=1S/4CH3.Sn/h4*1H3;,QSAR SMILES from obabel
chem0169,CB,NA,608-93-5,608935,C6HCl5,250.32,Pentachlorobenzene,"1,2,3,4,5-Pentachlorobenzene",NA,PentaCB,NA,CEOCDNVZRAIOQZ-UHFFFAOYSA-N,DTXSID7024247,DTXCID804247,ClC1=CC(Cl)=C(Cl)C(Cl)=C1Cl,Clc1cc(Cl)c(c(c1Cl)Cl)Cl,InChI=1S/C6HCl5/c7-2-1-3(8)5(10)6(11)4(2)9/h1H,NA
chem0170,Ether,NA,628-55-7,628557,C8H18O,130.231,Isobutyl ether,2-Methyl-1-(2-methylpropoxy)propane,Diisobutyl ether,NA,NA,SZNYYWIUQFZLLT-UHFFFAOYSA-N,DTXSID0060856,DTXCID6043549,CC(C)COCC(C)C,CC(COCC(C)C)C,"InChI=1S/C8H18O/c1-7(2)5-9-6-8(3)4/h7-8H,5-6H2,1-4H3",NA
chem0171,Acetate,NA,628-63-7,628637,C7H14O2,130.187,Pentyl acetate,Pentyl acetate,NA,NA,NA,PGMYKACGEOXYJE-UHFFFAOYSA-N,DTXSID1027263,DTXCID107263,CCCCCOC(C)=O,CCCCCOC(=O)C,"InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3",NA
chem0172,Nitrile,NA,628-73-9,628739,C6H11N,97.161,Hexanenitrile,Hexanenitrile,Hexanonitrile,NA,NA,AILKHAQXUAOOFU-UHFFFAOYSA-N,DTXSID0060858,DTXCID0043551,CCCCCC#N,CCCCCC#N,"InChI=1S/C6H11N/c1-2-3-4-5-6-7/h2-5H2,1H3",NA
chem0173,Inorganic,Inorganic,630-08-0,630080,CO,28.01,Carbon monoxide,Carbon monooxide,NA,NA,NA,UGFAIRIUMAVXCW-UHFFFAOYSA-N,DTXSID5027273,DTXCID407273,[C-]#[O+],[C-]#[O+],InChI=1S/CO/c1-2,QSAR SMILES from obabel
chem0174,CB,NA,634-66-2,634662,C6H2Cl4,215.88,"1,2,3,4-Tetrachlorobenzene","1,2,3,4-Tetrachlorobenzene",NA,"1,2,3,4-tetraCB",NA,GBDZXPJXOMHESU-UHFFFAOYSA-N,DTXSID6026088,DTXCID206088,ClC1=C(Cl)C(Cl)=C(Cl)C=C1,Clc1c(Cl)ccc(c1Cl)Cl,InChI=1S/C6H2Cl4/c7-3-1-2-4(8)6(10)5(3)9/h1-2H,NA
chem0175,Fluorotelomer,NA,647-42-7,647427,C8H5F13O,364.106,6:2 Fluorotelomer alcohol,"3,3,4,4,5,5,6,6,7,7,8,8,8-Tridecafluorooctan-1-ol","1H,1H,2H,2H-Perfluorooctanol",6:2 FTOH,NA,GRJRKPMIRMSBNK-UHFFFAOYSA-N,DTXSID5044572,DTXCID3024572,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C8H5F13O/c9-3(10,1-2-22)4(11,12)5(13,14)6(15,16)7(17,18)8(19,20)21/h22H,1-2H2",NA
chem0176,Fluorotelomer,NA,678-39-7,678397,C10H5F17O,464.122,8:2 Fluorotelomer alcohol,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-Heptadecafluorodecan-1-ol","1H,1H,2H,2H-Perfluorodecanol",8:2 FTOH,NA,JJUBFBTUBACDHW-UHFFFAOYSA-N,DTXSID7029904,DTXCID309904,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C10H5F17O/c11-3(12,1-2-28)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)9(23,24)10(25,26)27/h28H,1-2H2",NA
chem0177,Ether,NA,693-65-2,693652,C10H22O,158.285,Pentyl ether,1-(Pentyloxy)pentane,Dipentyl ether,NA,NA,AOPDRZXCEAKHHW-UHFFFAOYSA-N,DTXSID4022105,DTXCID402105,CCCCCOCCCCC,CCCCCOCCCCC,"InChI=1S/C10H22O/c1-3-5-7-9-11-10-8-6-4-2/h3-10H2,1-2H3",NA
chem0178,Haloarene,NA,771-56-2,771562,C7H3F5,182.093,Pentafluorotoluene,"1,2,3,4,5-Pentafluoro-6-methylbenzene","2,3,4,5,6-Pentafluorotoluene",NA,NA,SXPRVMIZFRCAGC-UHFFFAOYSA-N,DTXSID0061119,DTXCID6047945,CC1=C(F)C(F)=C(F)C(F)=C1F,Fc1c(C)c(F)c(c(c1F)F)F,InChI=1S/C7H3F5/c1-2-3(8)5(10)7(12)6(11)4(2)9/h1H3,NA
chem0179,Haloarene,NA,771-61-9,771619,C6HF5O,184.065,Pentafluorophenol,Pentafluorophenol,NA,NA,NA,XBNGYFFABRKICK-UHFFFAOYSA-N,DTXSID9061120,DTXCID1047946,OC1=C(F)C(F)=C(F)C(F)=C1F,Fc1c(O)c(F)c(c(c1F)F)F,InChI=1S/C6HF5O/c7-1-2(8)4(10)6(12)5(11)3(1)9/h12H,NA
chem0180,DDT,NA,789-02-6,789026,C14H9Cl5,354.48,"o,p'-DDT","1-Chloro-2-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene",NA,"o,p'-DDT","2,4'-DDT",CVUGPAFCQJIYDT-UHFFFAOYSA-N,DTXSID6022345,DTXCID002345,ClC1=CC=C(C=C1)C(C1=CC=CC=C1Cl)C(Cl)(Cl)Cl,Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccccc1Cl,"InChI=1/C14H9Cl5/c15-10-7-5-9(6-8-10)13(14(17,18)19)11-3-1-2-4-12(11)16/h1-8,13H",NA
chem0181,Organophosphate,NA,791-28-6,791286,C18H15OP,278.291,Triphenylphosphine oxide,Oxo(triphenyl)-lambda~5~-phosphane,NA,TPPO,NA,FIQMHBFVRAXMOP-UHFFFAOYSA-N,DTXSID2022121,DTXCID402121,O=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,"InChI=1S/C18H15OP/c19-20(16-10-4-1-5-11-16,17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H",NA
chem0182,Fluorotelomer,NA,865-86-1,865861,C12H5F21O,564.137,10:2 Fluorotelomer alcohol,"3,3,4,4,5,5,6,6,7,7,8,8,9,9,10,10,11,11,12,12,12-Henicosafluorododecan-1-ol","1H,1H,2H,2H-Perfluorododecanol",10:2 FTOH,NA,FLXYIZWPNQYPIT-UHFFFAOYSA-N,DTXSID2029905,DTXCID709905,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,"InChI=1S/C12H5F21O/c13-3(14,1-2-34)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)10(27,28)11(29,30)12(31,32)33/h34H,1-2H2",NA
